1.100000000000000089e+00
2.300000000000000266e+00
3.600000000000000533e+00
5.000000000000000888e+00
6.500000000000001776e+00
8.100000000000001421e+00
9.800000000000002487e+00
1.160000000000000320e+01
1.350000000000000355e+01
1.550000000000000355e+01
1.760000000000000497e+01
1.980000000000000426e+01
2.210000000000000497e+01
2.450000000000000711e+01
2.700000000000000711e+01
2.960000000000000853e+01
3.230000000000001137e+01
3.510000000000001563e+01
3.800000000000001421e+01
4.100000000000001421e+01
4.410000000000001563e+01
4.730000000000001847e+01
5.060000000000002274e+01
5.400000000000002842e+01
5.750000000000002842e+01
6.110000000000002984e+01
6.480000000000002558e+01
6.860000000000002274e+01
7.250000000000002842e+01
7.650000000000002842e+01
8.060000000000003695e+01
8.480000000000003979e+01
8.910000000000003695e+01
9.350000000000004263e+01
9.800000000000004263e+01
1.026000000000000512e+02
1.073000000000000540e+02
1.121000000000000512e+02
1.170000000000000568e+02
1.220000000000000568e+02
1.271000000000000654e+02
1.323000000000000682e+02
1.376000000000000796e+02
1.430000000000000853e+02
1.485000000000000853e+02
1.541000000000000796e+02
1.598000000000000966e+02
1.656000000000001080e+02
1.715000000000001137e+02
1.775000000000001137e+02
1.836000000000001080e+02
1.898000000000001251e+02
1.961000000000001364e+02
2.025000000000001421e+02
2.090000000000001421e+02
2.156000000000001364e+02
2.223000000000001535e+02
2.291000000000001648e+02
2.360000000000001705e+02
2.430000000000001705e+02
2.501000000000001648e+02
2.573000000000001819e+02
2.646000000000001933e+02
2.720000000000002274e+02
2.795000000000002274e+02
2.871000000000002501e+02
2.948000000000002387e+02
3.026000000000002501e+02
3.105000000000002274e+02
3.185000000000002274e+02
3.266000000000002501e+02
3.348000000000002387e+02
3.431000000000002501e+02
3.515000000000002274e+02
3.600000000000002274e+02
3.686000000000002501e+02
3.773000000000002387e+02
3.861000000000002501e+02
3.950000000000002842e+02
4.040000000000002842e+02
4.131000000000003070e+02
4.223000000000002956e+02
4.316000000000003070e+02
4.410000000000003411e+02
4.505000000000003411e+02
