5.879751899068557108e-01,1.175871447865208586e+00,1.763609724394156197e+00,2.351110735376641614e+00
5.907039751657822135e-01,1.181329072580538986e+00,1.771796294421976281e+00,2.385801038772984661e+00
5.993272925057698819e-01,1.198575939789630285e+00,1.797667168320975950e+00,2.396521948408004921e+00
6.080081565005245325e-01,1.215937997691726613e+00,1.823711071330994304e+00,2.431248651786749537e+00
6.106037375471763395e-01,1.221129277456076911e+00,1.831498282511017983e+00,2.466208870309966272e+00
6.192930787585072538e-01,1.238508418748918816e+00,1.857568132552869233e+00,2.476394035957268702e+00
6.280404071149850997e-01,1.256003640261083021e+00,1.883812367338898452e+00,2.511388940515919543e+00
6.305027940633721739e-01,1.260928592100179824e+00,1.891200237221357883e+00,2.546619227370922722e+00
6.392581565586678005e-01,1.278440018412749568e+00,1.917469120054214882e+00,2.556268654924551686e+00
6.480719466847136845e-01,1.296068414749655506e+00,1.943913744403865884e+00,2.591531914092892741e+00
6.504011495509975926e-01,1.300727054912543590e+00,1.950902287923304002e+00,2.627032425634782342e+00
6.592225307909238552e-01,1.318370777562858587e+00,1.977370261485883463e+00,2.636146114715518074e+00
6.681027801430664548e-01,1.336132360326333313e+00,2.004015334494774425e+00,2.671677885032749611e+00
6.702988088455906768e-01,1.340524704285589674e+00,2.010604563970634029e+00,2.707448780768801466e+00
6.791862063388449666e-01,1.358300734973675983e+00,2.037271687492495431e+00,2.716026724725049579e+00
6.881329124222841376e-01,1.376195516152669995e+00,2.064117269564545776e+00,2.751827165841788769e+00
6.901957767816032652e-01,1.380321578604616128e+00,2.091143119465374678e+00,2.787868608433525797e+00
6.991491880849028950e-01,1.398229929412480033e+00,2.097173528703561107e+00,2.795910794342039818e+00
7.081623484534971258e-01,1.416257921383039520e+00,2.124219681551304362e+00,2.831980069022401736e+00
7.100920581924069497e-01,1.420117716247945028e+00,2.151447476765081301e+00,2.868292224287748660e+00
7.191114809104763861e-01,1.438158399639546836e+00,2.157075915734629756e+00,2.875798632954191358e+00
7.281910931667298081e-01,1.456319615164787695e+00,2.184322702379539738e+00,2.912136907077951253e+00
7.299876579102974050e-01,1.459913155587071909e+00,2.211752507161321990e+00,2.948719943993466597e+00
7.390730896958561669e-01,1.478086184408303083e+00,2.216978979188422016e+00,2.955690549952810997e+00
7.482191514909066754e-01,1.496380636638388939e+00,2.244426463961266549e+00,2.992297992517646055e+00
7.498825807664991627e-01,1.499707934986815872e+00,2.272058343893205823e+00,3.029152083220840286e+00
7.590340193202493868e-01,1.518013322465477266e+00,2.276882849655977203e+00,3.035586854737600149e+00
7.682465283538562062e-01,1.536441024937597932e+00,2.304531098197187156e+00,3.072463637861412522e+00
7.697768315911704962e-01,1.539502092805466571e+00,2.332365120188910179e+00,3.109588957653146579e+00
7.789942746617851688e-01,1.557939852551249782e+00,2.336787657717791955e+00,3.115487856721451898e+00
7.882732286823166401e-01,1.576500819189604830e+00,2.364636736977847153e+00,3.152634155644769898e+00
7.896704152134079724e-01,1.579295667394933655e+00,2.392672969266864680e+00,3.190030882991739869e+00
7.989538605975191610e-01,1.597865813399405699e+00,2.396693533944961096e+00,3.195393865335240502e+00
8.082992574019408627e-01,1.616560058515188025e+00,2.424743512184798000e+00,3.232809858423704163e+00
8.095633364612523364e-01,1.619088697100896423e+00,2.452982024336921807e+00,3.270478174960996576e+00
8.189127820034389771e-01,1.637791243737484193e+00,2.456600608900317173e+00,3.275305190032615332e+00
8.283246194373009574e-01,1.656618782028868475e+00,2.484851555691754310e+00,3.312991058779538811e+00
8.294556001616919527e-01,1.658881220262950373e+00,2.513292418601542622e+00,3.350931149313282287e+00
8.388710437544677490e-01,1.677716182286932423e+00,2.516509013139569984e+00,3.355222140294794375e+00
8.483493197118933127e-01,1.696677028839063572e+00,2.544960999365753374e+00,3.393178069323811830e+00
8.493472111406680236e-01,1.698673275214758638e+00,2.573604285256971380e+00,3.431390121833903351e+00
8.588286507244704548e-01,1.717640667763253637e+00,2.576418877212447445e+00,3.435145025635352845e+00
8.683733631481438398e-01,1.736734838048240359e+00,2.605071975068313783e+00,3.473371202703142924e+00
8.692381742230802510e-01,1.738464900284198533e+00,2.633917757494415479e+00,3.511855408346056695e+00
8.787856077862581383e-01,1.757564738876159494e+00,2.636330331663830684e+00,3.515074155605018902e+00
8.883967546674129689e-01,1.776792248753067849e+00,2.665184614656592732e+00,3.553570771604109169e+00
8.891284942327903895e-01,1.778256133793509663e+00,2.694232968501218739e+00,3.592327324715789416e+00
8.987419198115929042e-01,1.797488434329721274e+00,2.696243507034899345e+00,3.595009839796461382e+00
9.084194991900000904e-01,1.816849300044572235e+00,2.725299049984544197e+00,3.633777088758117557e+00
9.090181759926279081e-01,1.836340028878389985e+00,2.754550051462044902e+00,3.672806186856954813e+00
9.186975916711930257e-01,1.837411792822519097e+00,2.756158533864264459e+00,3.674952387849087732e+00
9.284416016351492162e-01,1.856906031008289437e+00,2.785415412904077126e+00,3.713990466946279767e+00
9.289072243243945426e-01,1.876531035733625341e+00,2.814869139560049582e+00,3.753292310736167980e+00
9.386526282347370520e-01,1.877334853047794905e+00,2.816075542689107980e+00,3.754902109453831738e+00
9.484630669210538656e-01,1.896962480724417199e+00,2.845533835266212286e+00,3.794211219004286928e+00
9.487956440488690690e-01,1.916721778724010727e+00,2.875190365978060658e+00,3.833786012377760066e+00
9.586070343708702479e-01,1.917257653693601238e+00,2.875994664046323201e+00,3.834859314357954574e+00
9.684838999648609503e-01,1.937018688267970745e+00,2.905654448922239563e+00,3.874439657827280392e+00
9.686834399858121891e-01,1.956912297316738769e+00,2.935513863899751108e+00,3.914287607868743191e+00
9.785608149472071471e-01,1.957180233442952666e+00,2.935916028473651185e+00,3.914824312369832526e+00
9.885041056826773254e-01,1.977074692708934656e+00,2.965777385724874371e+00,3.954676096374734495e+00
9.885706169539713040e-01,1.997102630973977888e+00,2.995839766510818958e+00,3.994797413363760707e+00
9.985139748303391016e-01,1.997102630973977222e+00,2.995839766510818514e+00,3.994797413363759819e+00
1.008523688989573674e+00,2.017130533112414081e+00,3.025902777529416721e+00,4.034920847675328659e+00
1.008457179771084844e+00,2.037292819153031509e+00,3.056168207000163228e+00,4.075315745090057007e+00
1.018466518885836836e+00,2.037024884960064952e+00,3.055766008700674607e+00,4.074778927284739893e+00
1.028542654799590172e+00,2.057186248538792395e+00,3.086030756194904523e+00,4.115174224831831928e+00
1.028343133253887931e+00,2.077482901306491936e+00,3.116499318561058995e+00,4.155842919352432219e+00
1.038418451978256662e+00,2.076947034070019349e+00,3.115694885590330365e+00,4.154769164153289118e+00
1.048561008025740149e+00,2.097241878043878405e+00,3.146161453585274881e+00,4.195436541025974186e+00
1.048228482218116486e+00,2.117672916882396894e+00,3.176833234392332450e+00,4.236379252538207574e+00
1.058369778971144592e+00,2.116869116968209674e+00,3.175626527732295035e+00,4.234768434070232068e+00
1.068578753580016638e+00,2.137297460679064898e+00,3.206295001570515613e+00,4.275708109523337797e+00
1.068113231478512226e+00,2.157862905324382741e+00,3.237170087699540844e+00,4.316925061122194762e+00
1.078320504727042550e+00,2.156791172314717286e+00,3.235561065685614413e+00,4.314777047221508788e+00
1.088595896373396821e+00,2.177353035491476074e+00,3.266431532027825657e+00,4.355989243678235034e+00
1.098940091251422890e+00,2.198052906071843449e+00,3.297510011696144439e+00,4.397480661671655078e+00
1.098270634107491928e+00,2.196713238765490850e+00,3.295498630017006825e+00,4.394795313882976728e+00
1.108612441315846020e+00,2.217408641524126978e+00,3.326571176842770150e+00,4.436280256938598399e+00
1.119023496748237756e+00,2.238242958560081597e+00,3.357853139604686010e+00,4.478046370851275881e+00
1.118220171973036692e+00,2.236635354972488887e+00,3.355439351301997775e+00,4.474823544425208688e+00
1.128628393316323031e+00,2.257464317816066934e+00,3.386714067910434167e+00,4.516581462850857598e+00
1.139106307887010727e+00,2.278433102220468243e+00,3.418199604657962798e+00,4.558622505428139071e+00
1.138169123183234044e+00,2.276557559583842760e+00,3.415383360126070134e+00,4.554862049318317396e+00
1.148643757282788114e+00,2.297520103402543423e+00,3.446860337136588015e+00,4.596893175064848514e+00
1.159188529624751052e+00,2.318623376480595688e+00,3.478549540100209558e+00,4.639209382276696658e+00
1.158117492596651976e+00,2.316479891243989897e+00,3.475330787085779694e+00,4.634911139136745462e+00
1.168658538122200330e+00,2.337576037315143740e+00,3.507010116438828540e+00,4.677215707338683970e+00
1.179270166917456564e+00,2.358813820764429359e+00,3.538903079188261191e+00,4.719807318383741013e+00
1.178065285070881041e+00,2.356402388593843433e+00,3.535281762789915128e+00,4.714971124564101501e+00
1.188672740740532641e+00,2.377632158581957977e+00,3.567163537747755964e+00,4.757549373543668914e+00
1.199351224720128117e+00,2.399004474492473449e+00,3.599260355192749561e+00,4.800416630853398203e+00
1.198012505462532129e+00,2.396325090270920555e+00,3.595236417860617539e+00,4.795042316397947424e+00
1.208686370042767466e+00,2.417688506227721135e+00,3.627320733008108533e+00,4.837894487669180954e+00
1.219431707986764035e+00,2.439195377081912142e+00,3.659621501399254573e+00,4.881037636912086697e+00
1.217959158627249128e+00,2.436248034909513915e+00,3.655194882934532430e+00,4.875125025554645219e+00
1.228699430932908898e+00,2.457745119273976986e+00,3.687481834179936246e+00,4.918251363827587319e+00
1.239511621670375874e+00,2.479386567946776587e+00,3.719986651109506326e+00,4.961670653913535567e+00
1.237905249419705811e+00,2.476171261140823976e+00,3.715157288663932356e+00,4.955219563074154010e+00
1.248711928313980923e+00,2.497802036739217080e+00,3.747646973239748824e+00,4.998620316259129837e+00
1.259590970722982872e+00,2.519578086498091007e+00,3.780355937642536635e+00,5.042315999343734312e+00
1.257850782693618052e+00,2.516094807593123317e+00,3.775123765717871116e+00,5.035326240124875063e+00
1.268723867088039414e+00,2.537859297639049050e+00,3.807816282181679224e+00,5.079001659336856989e+00
1.279669760095626829e+00,2.559769972144037009e+00,3.840729494335878957e+00,5.122973990825963497e+00
1.277795763301741827e+00,2.556018712891892086e+00,3.835094444783304635e+00,5.115445368008456839e+00
1.288735252156170796e+00,2.577916940986331173e+00,3.867989893018627612e+00,5.159395707571504452e+00
1.299747994738368773e+00,2.599962264290096137e+00,3.901107454546723474e+00,5.203644946125757009e+00
1.297740196095884313e+00,2.595943015659983200e+00,3.895069456566247368e+00,5.195577258164650658e+00
1.308746088418501596e+00,2.617975005791344678e+00,3.928167937783439978e+00,5.239802775616441366e+00
1.319825679600300727e+00,2.640155002339219958e+00,3.961489951653113906e+00,5.284329183155926479e+00
1.317684085926903226e+00,2.635867754517756456e+00,3.955048931792888300e+00,5.275722222176121079e+00
1.328756380774199330e+00,2.658033531061924748e+00,3.988350548530039674e+00,5.320223178272557085e+00
1.339902819629544606e+00,2.680348225691968178e+00,4.021877119055107919e+00,5.365027019981543077e+00
1.337627437644717032e+00,2.675792968083245071e+00,4.015033001210754016e+00,5.355880571773305121e+00
1.348766134121482052e+00,2.698092555803633275e+00,4.048537857334613577e+00,5.400657230493212779e+00
1.359979419773263309e+00,2.720541973746679165e+00,4.082269090175967285e+00,5.445738774824971706e+00
1.357570256098303840e+00,2.715718694972287572e+00,4.075021795589824691e+00,5.436052618839237738e+00
1.368775353357617686e+00,2.738152119019891639e+00,4.108729996296740516e+00,5.481105247389139734e+00
1.380055484977658731e+00,2.760736285899612508e+00,4.142665998463322730e+00,5.526464766070847467e+00
1.377512546135712501e+00,2.755644973798694775e+00,4.135015445723690952e+00,5.516238675414413706e+00
1.388784043378934907e+00,2.778212259712151244e+00,4.168927097540575666e+00,5.561567544233393612e+00
1.400131020187985520e+00,2.800931201545114213e+00,4.203067977390368526e+00,5.607205312271127617e+00
1.397454312604061277e+00,2.795571843174383009e+00,4.195014082430676083e+00,5.596439053701616650e+00
1.408792209080822477e+00,2.818273016880030735e+00,4.229129293215988739e+00,5.642044436466267854e+00
1.420206030348546422e+00,2.841126760075759261e+00,4.263475160457020685e+00,5.687960732150079579e+00
1.417395560349548500e+00,2.835499341709539323e+00,4.255017836554998212e+00,5.676654066070804916e+00
1.428799855357739679e+00,2.858334429521478981e+00,4.289336715499739938e+00,5.722536239700254157e+00
1.440280520402705600e+00,2.881323000882519914e+00,4.323887681191116883e+00,5.768731344609340894e+00
1.437336294217451460e+00,2.875427508012757816e+00,4.315026838967880529e+00,5.756884025063931709e+00
1.448806987103214539e+00,2.898396536632918519e+00,4.349549496596619491e+00,5.803043269724962094e+00
1.460354495292888188e+00,2.921519963354910487e+00,4.384305673149577309e+00,5.849517468732910785e+00
1.457276519052138175e+00,2.915356380691200844e+00,4.375041220568720135e+00,5.837129243399852285e+00
1.468813609209856930e+00,2.938459377209406753e+00,4.409767768740630700e+00,5.883565842512096467e+00
1.480427959960586515e+00,2.961717686881141010e+00,4.444729269919587722e+00,5.930319423792214550e+00
1.477216239697064060e+00,2.955285998350735355e+00,4.435061112286206253e+00,5.917390033979152086e+00
1.488819726569354351e+00,2.978522990244774515e+00,4.469991664196123260e+00,5.964104274220381363e+00
1.500500919346368311e+00,3.001916210848284194e+00,4.505158605119794046e+00,6.011137529251141309e+00
1.497155460994785692e+00,2.995216399596097201e+00,4.495086645079478416e+00,5.997666709889058367e+00
1.508825344072485475e+00,3.018587414731797036e+00,4.530221315258983417e+00,6.044658881200548173e+00
1.520573378389875385e+00,3.042115574642411779e+00,4.565593812401457008e+00,6.091972104771067542e+00
1.517094187786955262e+00,3.035147623031026143e+00,4.555117949939250011e+00,6.077959584408281657e+00
1.528830466609117922e+00,3.058652689662324065e+00,4.590456854257761954e+00,6.125229980000270302e+00
1.540645342029836939e+00,3.082315817648769496e+00,4.626035025449660942e+00,6.172823470215943686e+00
1.537032424914337669e+00,3.075079707258428829e+00,4.615155157888969129e+00,6.158268971011938930e+00
1.548835099068219145e+00,3.098718854027454395e+00,4.650698413554867017e+00,6.205817887369166286e+00
1.560716815204064023e+00,3.122516979251910740e+00,4.686482377984463099e+00,6.253691945657315010e+00
1.556970177216802531e+00,3.115012690880515578e+00,4.675198399985939446e+00,6.238595183376406617e+00
1.568839246337855320e+00,3.138785946817665984e+00,4.710946125547694763e+00,6.286422920263739833e+00
1.580787802849466628e+00,3.162719098835869769e+00,4.746936003762109557e+00,6.334577851379417979e+00
1.576907449533340611e+00,3.154946612498963798e+00,4.735247807322487290e+00,6.318938535384251765e+00
1.588842913305202886e+00,3.178854007022987371e+00,4.771200122669823074e+00,6.367045395852397149e+00
1.600858309902046361e+00,3.202922215784300697e+00,4.807396036576184528e+00,6.415481507884218892e+00
1.596844246702058046e+00,3.194881510715049000e+00,4.795303511027076304e+00,6.399299341129098373e+00
1.608846104856545667e+00,3.218923073633134457e+00,4.831460537392141319e+00,6.447685631520402083e+00
