5.066854857804763412e-01,1.013370442195902221e+00,1.520054339927839671e+00,2.026736649751065933e+00
5.132820337395256338e-01,1.026562976825456497e+00,1.539841738712374175e+00,2.053117229071195204e+00
5.199893168746774208e-01,1.039976933786816327e+00,1.559961150960730958e+00,2.079940268994406871e+00
5.267413674854198868e-01,1.053480383433016865e+00,1.580214696587490586e+00,2.106941956258526094e+00
5.332043752206636622e-01,1.066405740356892284e+00,1.599601085713790116e+00,2.132787402375454722e+00
5.399777782192949349e-01,1.079951820674122320e+00,1.619918392117764894e+00,2.159873758338882510e+00
5.467963896013599001e-01,1.093588277344026638e+00,1.640371162032428831e+00,2.187140543797067682e+00
5.531258700782422100e-01,1.106246496228390219e+00,1.659356635334686692e+00,2.212451045905831304e+00
5.599653889539093488e-01,1.119924699733713114e+00,1.679871855153811211e+00,2.239800780005346326e+00
5.668505570974536889e-01,1.133694163389968423e+00,1.700523869253455667e+00,2.267332727425197092e+00
5.730465231826255001e-01,1.146085283115835241e+00,1.719108517916352108e+00,2.292108468432794144e+00
5.799521539973258033e-01,1.159895610025489576e+00,1.739821671700740202e+00,2.319721645809702526e+00
5.869038749415919076e-01,1.173798081019877815e+00,1.760672951190252578e+00,2.347518822045005393e+00
5.929663394029467405e-01,1.185922139683474041e+00,1.778856863750664541e+00,2.371759978576045924e+00
5.999380782671031032e-01,1.199864590597612635e+00,1.799767973340749005e+00,2.399636667416748637e+00
6.069563481004041083e-01,1.213900069670946991e+00,1.820818540732568103e+00,2.427699142407154564e+00
6.128853236071116761e-01,1.225757104584069612e+00,1.838601803081238328e+00,2.451405884809342961e+00
6.199231666795580464e-01,1.239831680486657595e+00,1.859710891607526007e+00,2.479546156345070251e+00
6.270079815392626266e-01,1.254000168768680812e+00,1.880960770721399111e+00,2.507874003115856620e+00
6.328034806618043628e-01,1.265590216459050676e+00,1.898343466104569277e+00,2.531046495465312240e+00
6.399074241497709759e-01,1.279796918717768239e+00,1.919650557987416351e+00,2.559450423971940669e+00
6.470587802222887985e-01,1.294098417727054029e+00,1.941099773950176965e+00,2.588043718633851409e+00
6.527208154324919409e-01,1.305421513938665123e+00,1.958081982971178636e+00,2.610682118740260460e+00
6.598908555915909968e-01,1.319760344304811595e+00,1.979587103920582791e+00,2.639349781538205431e+00
6.671087491123572910e-01,1.334194855948668268e+00,2.001235683165947687e+00,2.668208603287369307e+00
6.726373327834290761e-01,1.345251035642130111e+00,2.017817483786754185e+00,2.690313062698975966e+00
6.798734659176399742e-01,1.359721996250531140e+00,2.039520660802168983e+00,2.719244540153165079e+00
6.871578931711017635e-01,1.374289522824908127e+00,2.061368631070553015e+00,2.748368971271101024e+00
6.925530375776632885e-01,1.385078820177785053e+00,2.077550098613296647e+00,2.769939635279530243e+00
