1.163538066449857971e-03,2.326987524971134685e-03,3.490259774383087064e-03,4.653266227000129283e-03
2.327076132899715943e-03,4.653975049942269369e-03,6.980519548766174129e-03,9.306532454000258567e-03
3.490614199349573697e-03,6.980962574913403620e-03,1.047077932314926033e-02,1.395979868100038698e-02
4.654152265799431885e-03,9.307950099884538739e-03,1.396103909753234826e-02,1.861306490800051713e-02
5.817690332249290074e-03,1.163493762485567386e-02,1.745129887191543619e-02,2.326633113500064728e-02
6.981228398699148262e-03,1.396192514982680898e-02,2.094155864629852412e-02,2.791959736200077744e-02
8.144766465149005583e-03,1.628891267479794236e-02,2.443181842068161205e-02,3.257286358900090412e-02
9.308304531598863771e-03,1.861590019976907748e-02,2.792207819506469998e-02,3.722612981600103427e-02
1.047184259804872196e-02,2.094288772474021260e-02,3.141233796944778445e-02,4.187939604300116442e-02
1.163538066449858015e-02,2.326987524971134771e-02,3.490259774383087238e-02,4.653266227000129457e-02
1.279891873094843834e-02,2.559686277468248283e-02,3.839285751821396031e-02,5.118592849700142472e-02
1.396245679739829652e-02,2.792385029965361795e-02,4.188311729259704824e-02,5.583919472400155487e-02
1.512599486384815471e-02,3.025083782462475307e-02,4.537337706698013617e-02,6.049246095100168502e-02
1.628953293029801117e-02,3.257782534959588472e-02,4.886363684136322411e-02,6.514572717800180823e-02
1.745307099674786935e-02,3.490481287456701637e-02,5.235389661574631204e-02,6.979899340500193838e-02
1.861660906319772754e-02,3.723180039953814802e-02,5.584415639012939997e-02,7.445225963200206853e-02
1.978014712964758573e-02,3.955878792450927967e-02,5.933441616451248790e-02,7.910552585900219869e-02
2.094368519609744392e-02,4.188577544948041131e-02,6.282467593889556889e-02,8.375879208600232884e-02
2.210722326254730211e-02,4.421276297445154296e-02,6.631493571327864989e-02,8.841205831300245899e-02
2.327076132899716029e-02,4.653975049942267461e-02,6.980519548766173088e-02,9.306532454000258914e-02
2.443429939544701848e-02,4.886673802439380626e-02,7.329545526204481187e-02,9.771859076700271929e-02
2.559783746189687667e-02,5.119372554936493791e-02,7.678571503642789287e-02,1.023718569940028494e-01
2.676137552834673486e-02,5.352071307433606956e-02,8.027597481081097386e-02,1.070251232210029796e-01
2.792491359479659305e-02,5.584770059930720121e-02,8.376623458519405485e-02,1.116783894480031097e-01
2.908845166124645124e-02,5.817468812427833286e-02,8.725649435957713584e-02,1.163316556750032399e-01
3.025198972769630942e-02,6.050167564924946451e-02,9.074675413396021684e-02,1.209849219020033700e-01
3.141552779414616414e-02,6.282866317422060309e-02,9.423701390834329783e-02,1.256381881290034863e-01
3.257906586059602233e-02,6.515565069919174168e-02,9.772727368272637882e-02,1.302914543560036165e-01
3.374260392704588052e-02,6.748263822416288027e-02,1.012175334571094598e-01,1.349447205830037466e-01
3.490614199349573871e-02,6.980962574913401886e-02,1.047077932314925408e-01,1.395979868100038768e-01
3.606968005994559689e-02,7.213661327410515745e-02,1.081980530058756218e-01,1.442512530370040069e-01
3.723321812639545508e-02,7.446360079907629603e-02,1.116883127802587028e-01,1.489045192640041371e-01
3.839675619284531327e-02,7.679058832404743462e-02,1.151785725546417838e-01,1.535577854910042672e-01
3.956029425929517146e-02,7.911757584901857321e-02,1.186688323290248648e-01,1.582110517180043974e-01
4.072383232574502965e-02,8.144456337398971180e-02,1.221590921034079458e-01,1.628643179450045275e-01
4.188737039219488784e-02,8.377155089896085038e-02,1.256493518777910268e-01,1.675175841720046577e-01
4.305090845864474602e-02,8.609853842393198897e-02,1.291396116521741078e-01,1.721708503990047878e-01
4.421444652509460421e-02,8.842552594890312756e-02,1.326298714265571888e-01,1.768241166260049180e-01
4.537798459154446240e-02,9.075251347387426615e-02,1.361201312009402697e-01,1.814773828530050481e-01
4.654152265799432059e-02,9.307950099884540474e-02,1.396103909753233507e-01,1.861306490800051783e-01
4.770506072444417878e-02,9.540648852381654332e-02,1.431006507497064317e-01,1.907839153070053084e-01
4.886859879089403697e-02,9.773347604878768191e-02,1.465909105240895127e-01,1.954371815340054386e-01
5.003213685734389515e-02,1.000604635737588205e-01,1.500811702984725937e-01,2.000904477610055687e-01
5.119567492379375334e-02,1.023874510987299591e-01,1.535714300728556747e-01,2.047437139880056989e-01
5.235921299024361153e-02,1.047144386237010977e-01,1.570616898472387557e-01,2.093969802150058290e-01
5.352275105669346972e-02,1.070414261486722363e-01,1.605519496216218367e-01,2.140502464420059592e-01
5.468628912314332791e-02,1.093684136736433749e-01,1.640422093960049177e-01,2.187035126690060893e-01
5.584982718959318609e-02,1.116954011986145134e-01,1.675324691703879987e-01,2.233567788960062195e-01
5.701336525604304428e-02,1.140223887235856520e-01,1.710227289447710797e-01,2.280100451230063496e-01
5.817690332249290247e-02,1.163493762485567906e-01,1.745129887191541607e-01,2.326633113500064798e-01
5.934044138894276066e-02,1.186763637735279292e-01,1.780032484935372417e-01,2.373165775770066099e-01
6.050397945539261885e-02,1.210033512984990678e-01,1.814935082679203227e-01,2.419698438040067401e-01
6.166751752184247704e-02,1.233303388234702064e-01,1.849837680423034036e-01,2.466231100310068702e-01
6.283105558829232828e-02,1.256573263484413450e-01,1.884740278166864846e-01,2.512763762580069726e-01
6.399459365474217953e-02,1.279843138734124697e-01,1.919642875910695656e-01,2.559296424850071028e-01
6.515813172119203078e-02,1.303113013983835944e-01,1.954545473654526466e-01,2.605829087120072329e-01
6.632166978764188203e-02,1.326382889233547191e-01,1.989448071398357276e-01,2.652361749390073631e-01
6.748520785409173328e-02,1.349652764483258438e-01,2.024350669142188086e-01,2.698894411660074932e-01
6.864874592054158453e-02,1.372922639732969685e-01,2.059253266886018896e-01,2.745427073930076234e-01
6.981228398699143578e-02,1.396192514982680932e-01,2.094155864629849706e-01,2.791959736200077535e-01
7.097582205344128703e-02,1.419462390232392179e-01,2.129058462373680516e-01,2.838492398470078837e-01
7.213936011989113828e-02,1.442732265482103426e-01,2.163961060117511326e-01,2.885025060740080138e-01
7.330289818634098953e-02,1.466002140731814674e-01,2.198863657861342136e-01,2.931557723010081440e-01
7.446643625279084078e-02,1.489272015981525921e-01,2.233766255605172946e-01,2.978090385280082741e-01
7.562997431924069203e-02,1.512541891231237168e-01,2.268668853349003756e-01,3.024623047550084043e-01
7.679351238569054328e-02,1.535811766480948415e-01,2.303571451092834566e-01,3.071155709820085344e-01
7.795705045214039453e-02,1.559081641730659662e-01,2.338474048836665375e-01,3.117688372090086646e-01
7.912058851859024577e-02,1.582351516980370909e-01,2.373376646580496185e-01,3.164221034360087947e-01
8.028412658504009702e-02,1.605621392230082156e-01,2.408279244324326995e-01,3.210753696630089249e-01
8.144766465148994827e-02,1.628891267479793403e-01,2.443181842068157805e-01,3.257286358900090550e-01
8.261120271793979952e-02,1.652161142729504650e-01,2.478084439811988615e-01,3.303819021170091852e-01
8.377474078438965077e-02,1.675431017979215897e-01,2.512987037555819425e-01,3.350351683440093153e-01
8.493827885083950202e-02,1.698700893228927145e-01,2.547889635299650513e-01,3.396884345710094455e-01
8.610181691728935327e-02,1.721970768478638392e-01,2.582792233043481600e-01,3.443417007980095756e-01
8.726535498373920452e-02,1.745240643728349639e-01,2.617694830787312688e-01,3.489949670250097058e-01
8.842889305018905577e-02,1.768510518978060886e-01,2.652597428531143775e-01,3.536482332520098359e-01
8.959243111663890702e-02,1.791780394227772133e-01,2.687500026274974863e-01,3.583014994790099661e-01
9.075596918308875827e-02,1.815050269477483380e-01,2.722402624018805950e-01,3.629547657060100962e-01
9.191950724953860952e-02,1.838320144727194627e-01,2.757305221762637037e-01,3.676080319330102264e-01
9.308304531598846077e-02,1.861590019976905874e-01,2.792207819506468125e-01,3.722612981600103566e-01
9.424658338243831202e-02,1.884859895226617121e-01,2.827110417250299212e-01,3.769145643870104867e-01
9.541012144888816326e-02,1.908129770476328368e-01,2.862013014994130300e-01,3.815678306140106169e-01
9.657365951533801451e-02,1.931399645726039616e-01,2.896915612737961387e-01,3.862210968410107470e-01
9.773719758178786576e-02,1.954669520975750863e-01,2.931818210481792475e-01,3.908743630680108772e-01
9.890073564823771701e-02,1.977939396225462110e-01,2.966720808225623562e-01,3.955276292950110073e-01
1.000642737146875683e-01,2.001209271475173357e-01,3.001623405969454650e-01,4.001808955220111375e-01
1.012278117811374195e-01,2.024479146724884604e-01,3.036526003713285737e-01,4.048341617490112676e-01
1.023913498475872708e-01,2.047749021974595851e-01,3.071428601457116825e-01,4.094874279760113978e-01
1.035548879140371220e-01,2.071018897224307098e-01,3.106331199200947912e-01,4.141406942030115279e-01
1.047184259804869733e-01,2.094288772474018345e-01,3.141233796944779000e-01,4.187939604300116581e-01
1.058819640469368245e-01,2.117558647723729592e-01,3.176136394688610087e-01,4.234472266570117882e-01
1.070455021133866758e-01,2.140828522973440839e-01,3.211038992432441175e-01,4.281004928840119184e-01
1.082090401798365270e-01,2.164098398223152087e-01,3.245941590176272262e-01,4.327537591110120485e-01
1.093725782462863783e-01,2.187368273472863334e-01,3.280844187920103350e-01,4.374070253380121787e-01
1.105361163127362295e-01,2.210638148722574581e-01,3.315746785663934437e-01,4.420602915650123088e-01
1.116996543791860808e-01,2.233908023972285828e-01,3.350649383407765525e-01,4.467135577920124390e-01
1.128631924456359320e-01,2.257177899221997075e-01,3.385551981151596612e-01,4.513668240190125691e-01
1.140267305120857833e-01,2.280447774471708322e-01,3.420454578895427700e-01,4.560200902460126993e-01
1.151902685785356345e-01,2.303717649721419569e-01,3.455357176639258787e-01,4.606733564730128294e-01
1.163538066449854858e-01,2.326987524971130816e-01,3.490259774383089875e-01,4.653266227000129596e-01
1.175173447114353370e-01,2.350257400220842063e-01,3.525162372126920962e-01,4.699798889270130897e-01
1.186808827778851883e-01,2.373527275470553310e-01,3.560064969870752050e-01,4.746331551540132199e-01
1.198444208443350395e-01,2.396797150720264558e-01,3.594967567614583137e-01,4.792864213810133500e-01
1.210079589107848907e-01,2.420067025969975805e-01,3.629870165358414225e-01,4.839396876080134802e-01
1.221714969772347420e-01,2.443336901219687052e-01,3.664772763102245312e-01,4.885929538350136103e-01
1.233350350436845932e-01,2.466606776469398299e-01,3.699675360846076400e-01,4.932462200620137405e-01
1.244985731101344445e-01,2.489876651719109546e-01,3.734577958589907487e-01,4.978994862890138706e-01
1.256621111765842957e-01,2.513146526968820793e-01,3.769480556333738575e-01,5.025527525160139453e-01
1.268256492430341609e-01,2.536416402218532040e-01,3.804383154077569662e-01,5.072060187430140754e-01
1.279891873094840260e-01,2.559686277468243287e-01,3.839285751821400750e-01,5.118592849700142056e-01
1.291527253759338911e-01,2.582956152717954534e-01,3.874188349565231837e-01,5.165125511970143357e-01
1.303162634423837563e-01,2.606226027967665781e-01,3.909090947309062924e-01,5.211658174240144659e-01
1.314798015088336214e-01,2.629495903217377029e-01,3.943993545052894012e-01,5.258190836510145960e-01
1.326433395752834865e-01,2.652765778467088276e-01,3.978896142796725099e-01,5.304723498780147262e-01
1.338068776417333516e-01,2.676035653716799523e-01,4.013798740540556187e-01,5.351256161050148563e-01
1.349704157081832168e-01,2.699305528966510770e-01,4.048701338284387274e-01,5.397788823320149865e-01
1.361339537746330819e-01,2.722575404216222017e-01,4.083603936028218362e-01,5.444321485590151166e-01
1.372974918410829470e-01,2.745845279465933264e-01,4.118506533772049449e-01,5.490854147860152468e-01
1.384610299075328121e-01,2.769115154715644511e-01,4.153409131515880537e-01,5.537386810130153769e-01
1.396245679739826773e-01,2.792385029965355758e-01,4.188311729259711624e-01,5.583919472400155071e-01
1.407881060404325424e-01,2.815654905215067005e-01,4.223214327003542712e-01,5.630452134670156372e-01
1.419516441068824075e-01,2.838924780464778252e-01,4.258116924747373799e-01,5.676984796940157674e-01
1.431151821733322727e-01,2.862194655714489500e-01,4.293019522491204887e-01,5.723517459210158975e-01
1.442787202397821378e-01,2.885464530964200747e-01,4.327922120235035974e-01,5.770050121480160277e-01
1.454422583062320029e-01,2.908734406213911994e-01,4.362824717978867062e-01,5.816582783750161578e-01
